trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3017,False,"{'a': 0.999, 'e': 0.500040495878266}",25,9,-35.023758303592764,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
3018,False,"{'a': 0.999, 'e': 0.5000397952500977}",30,0,-81.9494240439476,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",1
3019,False,"{'a': 0.999, 'e': 0.5000390981153522}",25,0,-56.16382072913236,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
3020,False,"{'a': 0.999, 'e': 0.5000384044566161}",30,12,-19.19253955338859,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
3021,False,"{'a': 0.999, 'e': 0.5000377142565622}",30,0,-14.710011202174043,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
3022,False,"{'a': 0.999, 'e': 0.5000370274979495}",20,4,-18.40764780707849,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
3023,False,"{'a': 0.999, 'e': 0.5000363441636235}",20,13,-28.08930366066173,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
3024,False,"{'a': 0.999, 'e': 0.5000356642365147}",30,13,-37.66797502821869,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
3025,False,"{'a': 0.999, 'e': 0.5000349876996388}",25,3,-4.745646658450976,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
3026,False,"{'a': 0.999, 'e': 0.5000343145360959}",30,21,-0.29489294106327124,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
3027,False,"{'a': 0.999, 'e': 0.5000336447290707}",25,12,-125.92289588348004,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 3}",1
3028,False,"{'a': 0.999, 'e': 0.5000329782618312}",30,0,-42.68629172141869,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
3029,False,"{'a': 0.999, 'e': 0.5000323151177293}",20,0,-29.99142402981563,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
3030,False,"{'a': 0.999, 'e': 0.5000316552801992}",35,23,-54.98206678285522,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
3031,False,"{'a': 0.999, 'e': 0.5000309987327584}",25,0,-33.02986620930364,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
3032,False,"{'a': 0.999, 'e': 0.5000303454590057}",20,0,-39.506327276174545,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
3033,False,"{'a': 0.999, 'e': 0.5000296954426223}",25,0,-6.096951255496966,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
3034,False,"{'a': 0.999, 'e': 0.5000290486673704}",25,13,-82.4513696161795,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 2}",1
3035,False,"{'a': 0.999, 'e': 0.5000284051170931}",20,6,-87.46078319108402,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
3036,False,"{'a': 0.999, 'e': 0.5000277647757139}",25,1,-19.75879497967414,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
3037,False,"{'a': 0.999, 'e': 0.5000271276272368}",25,0,11.866390720402224,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
3038,False,"{'a': 0.999, 'e': 0.500026493655745}",25,11,24.141771324461185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.999, 'e': 0.5000258628454013}",20,0,-28.24906376990013,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
3040,False,"{'a': 0.999, 'e': 0.5000252351804475}",30,17,9.84742133672685,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3041,False,"{'a': 0.999, 'e': 0.5000246106452035}",25,13,-24.180841143254245,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
3042,False,"{'a': 0.999, 'e': 0.5000239892240679}",25,16,-42.09780718103205,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
3043,False,"{'a': 0.999, 'e': 0.5000233709015164}",20,2,-0.22343787180773966,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
3044,False,"{'a': 0.999, 'e': 0.5000227556621025}",30,13,-0.903416202908319,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
3045,False,"{'a': 0.999, 'e': 0.5000221434904566}",20,7,0.6952698131425858,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
3046,False,"{'a': 0.999, 'e': 0.5000215343712856}",20,9,-15.291297481887671,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
3047,False,"{'a': 0.999, 'e': 0.5000209282893726}",20,3,-1.244384138494358,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
3048,False,"{'a': 0.999, 'e': 0.5000203252295765}",25,0,-42.26364527517942,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
3049,False,"{'a': 0.999, 'e': 0.5000197251768318}",25,17,1.6920242153342127,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3050,False,"{'a': 0.999, 'e': 0.5000191281161478}",25,0,-62.65932009914966,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
3051,False,"{'a': 0.999, 'e': 0.5000185340326087}",25,0,-85.25935569037931,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
3052,False,"{'a': 0.999, 'e': 0.5000179429113731}",20,12,-6.5586962618349425,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
3053,False,"{'a': 0.999, 'e': 0.5000173547376732}",25,14,11.113780495221567,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3054,False,"{'a': 0.999, 'e': 0.5000167694968152}",25,0,-74.81666672020177,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
3055,False,"{'a': 0.999, 'e': 0.5000161871741782}",25,0,-55.80016256158154,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
3056,False,"{'a': 0.999, 'e': 0.5000156077552143}",20,8,-6.759639011863065,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
3057,False,"{'a': 0.999, 'e': 0.500015031225448}",25,3,-68.9085899144701,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
3058,False,"{'a': 0.999, 'e': 0.5000144575704761}",25,12,25.874622495153933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.999, 'e': 0.5000138867759671}",25,0,-52.30145368855882,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
3060,False,"{'a': 0.999, 'e': 0.5000133188276609}",25,9,-52.61273821965617,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
3061,False,"{'a': 0.999, 'e': 0.5000127537113682}",20,15,8.884002543339093,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.999, 'e': 0.5000121914129709}",20,6,-47.00031742491688,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
