TYPE OF REGISTER,DATE OF EXCHANGE,BDI CODE,PAPER NEGOTIATION CODE,TYPE OF MARKET,ABBREVIATED NAME OF THE COMPANY,PAPER SPECIFICATION,FORWARD MARKET TERM IN DAYS,REFERENCE CURRENCY,MARKET PAPER OPENING FLOOR PRICE,MARKET PAPER HIGHEST FLOOR PRICE,MARKET PAPER LOWEST FLOOR PRICE,MARKET PAPER AVERAGE FLOOR PRICE,MARKET PAPER LAST NEGOTIATED PRICE,MARKET PAPER BEST PURCHASE OFFER PRICE,MARKET PAPER BEST SALES OFFER PRICE,NUMBER OF TRADES CONDUCTED WITH THE MARKET PAPER,TOTAL QUANTITY OF TITLES TRADED WITH THIS MARKET PAPER,TOTAL VOLUME OF TITLES NEGOTIATED WITH THIS MARKET PAPER,STRIKE PRICE FOR THE OPTIONS MARKET OR CONTRACT AMOUNT FOR THE SECONDARY FORWARD MARKET,STRIKE PRICE OR CONTRACT AMOUNT FOR OPTIONS OR SECONDARY FORWARD MARKETS CORRECTION INDICATOR,MATURITY DATE FOR OPTIONS OR SECONDARY FORWARD MARKET,PAPER QUOTATION FACTOR,STRIKE PRICE IN POINTS FOR OPTIONS REFERENCED IN US DOLLARS OR CONTRACT AMOUNT IN POINTS FOR SECONDARY FORWARD,PAPER CODE IN THE IS IN SYSTEM OR PAPER INTERNAL CODE,PAPER DISTRIBUTION NUMBER
01,2017-11-24,02,RDNI3,010,RODOBENSIMOB,ON      NM,,R$,5.28,5.28,5.28,5.28,5.28,5.21,5.29,00001,000000000000000500,2640.00,0.00,0,9999-12-31,0000001,0.00,BRRDNIACNOR9,112
01,2017-11-24,96,RDNI3F,020,RODOBENSIMOB,ON      NM,,R$,4.94,4.94,4.94,4.94,4.94,5.18,18.30,00001,000000000000000035,172.90,0.00,0,9999-12-31,0000001,0.00,BRRDNIACNOR9,112
01,2017-11-24,02,REDE3,010,REDE ENERGIA,ON,,R$,2.87,2.87,2.74,2.79,2.86,2.72,2.87,00031,000000000000015000,41986.00,0.00,0,9999-12-31,0000001,0.00,BRREDEACNOR7,108
01,2017-11-24,96,REDE3F,020,REDE ENERGIA,ON,,R$,2.75,2.75,2.75,2.75,2.75,2.75,3.30,00001,000000000000000015,41.25,0.00,0,9999-12-31,0000001,0.00,BRREDEACNOR7,108
01,2017-11-24,02,RENT3,010,LOCALIZA,ON  EB  NM,,R$,20.98,20.98,20.15,20.56,20.87,20.82,20.87,10623,000000000002721000,55944313.00,0.00,0,9999-12-31,0000001,0.00,BRRENTACNOR4,165
01,2017-11-24,96,RENT3F,020,LOCALIZA,ON  EB  NM,,R$,21.01,21.01,20.00,20.45,20.00,19.98,20.00,00236,000000000000004029,82420.12,0.00,0,9999-12-31,0000001,0.00,BRRENTACNOR4,165
01,2017-11-24,62,RENT3T,030,LOCALIZA,ON  EB  NM,045,R$,20.73,20.74,20.73,20.73,20.74,0.00,0.00,00002,000000000000000200,4147.12,0.00,0,9999-12-31,0000001,0.00,BRRENTACNOR4,165
01,2017-11-24,02,RLOG3,010,COSAN LOG,ON      NM,,R$,9.40,9.47,9.18,9.25,9.20,9.20,9.21,00349,000000000000189400,1753131.00,0.00,0,9999-12-31,0000001,0.00,BRRLOGACNOR4,106
01,2017-11-24,96,RLOG3F,020,COSAN LOG,ON      NM,,R$,9.40,9.40,9.17,9.23,9.17,8.81,9.99,00006,000000000000000102,941.77,0.00,0,9999-12-31,0000001,0.00,BRRLOGACNOR4,106
01,2017-11-24,10,RLOG9,010,COSAN LOG,ON  REC NM,,R$,9.23,9.23,9.23,9.23,9.23,0.00,9.75,00001,000000000000000300,2769.00,0.00,0,9999-12-31,0000001,0.00,BRRLOGR04OR3,105
01,2017-11-24,96,RLOG9F,020,COSAN LOG,ON  REC NM,,R$,9.24,9.24,9.24,9.24,9.24,8.80,9.08,00001,000000000000000040,369.60,0.00,0,9999-12-31,0000001,0.00,BRRLOGR04OR3,105
01,2017-11-24,12,RNDP11,010,FII BB R PAP,CI,,R$,951.16,951.16,940.01,949.90,950.00,940.03,950.00,00009,000000000000000067,63643.79,0.00,0,9999-12-31,0000001,0.00,BRRNDPCTF007,164
01,2017-11-24,02,RNEW11,010,RENOVA,UNT     N2,,R$,6.49,6.75,6.45,6.58,6.73,6.68,6.73,00197,000000000000074700,491542.00,0.00,0,9999-12-31,0000001,0.00,BRRNEWCDAM15,105
01,2017-11-24,96,RNEW11F,020,RENOVA,UNT     N2,,R$,6.45,6.45,6.45,6.45,6.45,6.45,8.49,00001,000000000000000009,58.05,0.00,0,9999-12-31,0000001,0.00,BRRNEWCDAM15,105
01,2017-11-24,02,RNEW3,010,RENOVA,ON      N2,,R$,2.35,2.64,2.35,2.43,2.60,2.60,2.64,00077,000000000000094100,229305.00,0.00,0,9999-12-31,0000001,0.00,BRRNEWACNOR8,105
01,2017-11-24,02,RNEW4,010,RENOVA,PN      N2,,R$,2.06,2.08,2.04,2.06,2.07,2.05,2.07,00028,000000000000014800,30622.00,0.00,0,9999-12-31,0000001,0.00,BRRNEWACNPR5,105
01,2017-11-24,12,RNGO11,010,FII RIONEGRO,CI,,R$,93.39,93.40,92.65,93.14,93.40,93.19,93.40,00057,000000000000001405,130863.11,0.00,0,9999-12-31,0000001,0.00,BRRNGOCTF003,164
01,2017-11-24,02,ROMI3,010,INDS ROMI,ON      NM,,R$,7.68,7.70,7.50,7.62,7.63,7.63,7.68,00100,000000000000094500,720823.00,0.00,0,9999-12-31,0000001,0.00,BRROMIACNOR8,164
01,2017-11-24,96,ROMI3F,020,INDS ROMI,ON      NM,,R$,7.67,7.67,7.50,7.58,7.64,7.50,0.00,00005,000000000000000137,1038.94,0.00,0,9999-12-31,0000001,0.00,BRROMIACNOR8,164
01,2017-11-24,02,RPAD6,010,ALFA HOLDING,PNB,,R$,2.70,2.70,2.40,2.61,2.63,2.41,2.95,00015,000000000000026300,68777.00,0.00,0,9999-12-31,0000001,0.00,BRRPADACNPB2,196
01,2017-11-24,96,RPAD6F,020,ALFA HOLDING,PNB,,R$,2.60,2.85,2.52,2.57,2.85,2.10,2.85,00010,000000000000000193,496.67,0.00,0,9999-12-31,0000001,0.00,BRRPADACNPB2,196
01,2017-11-24,08,RPMG3,010,PET MANGUINH,ON,,R$,9.30,9.36,9.21,9.29,9.36,9.20,9.36,00012,000000000000004000,37193.00,0.00,0,9999-12-31,0000001,0.00,BRRPMGACNOR9,194
01,2017-11-24,02,RSID3,010,ROSSI RESID,ON      NM,,R$,6.49,6.58,6.37,6.48,6.57,6.47,6.57,00215,000000000000102400,664412.00,0.00,0,9999-12-31,0000001,0.00,BRRSIDACNOR8,119
01,2017-11-24,96,RSID3F,020,ROSSI RESID,ON      NM,,R$,6.45,6.71,6.43,6.57,6.71,6.42,6.71,00009,000000000000000223,1465.15,0.00,0,9999-12-31,0000001,0.00,BRRSIDACNOR8,119
01,2017-11-24,12,SAAG11,010,FII SANT AGE,CI,,R$,136.98,136.98,136.00,136.49,136.50,136.50,136.75,00038,000000000000003371,460108.02,0.00,0,9999-12-31,0000001,0.00,BRSAAGCTF007,161
01,2017-11-24,02,SANB11,010,SANTANDER BR,UNT,,R$,30.23,30.55,30.15,30.37,30.48,30.38,30.48,03179,000000000000847000,25728167.00,0.00,0,9999-12-31,0000001,0.00,BRSANBCDAM13,135
01,2017-11-24,96,SANB11F,020,SANTANDER BR,UNT,,R$,30.30,30.46,29.72,30.30,30.30,30.30,30.50,00044,000000000000001197,36281.05,0.00,0,9999-12-31,0000001,0.00,BRSANBCDAM13,135
01,2017-11-24,02,SANB3,010,SANTANDER BR,ON,,R$,17.40,17.60,17.20,17.43,17.20,17.10,17.60,00056,000000000000012600,219664.00,0.00,0,9999-12-31,0000001,0.00,BRSANBACNOR8,142
01,2017-11-24,96,SANB3F,020,SANTANDER BR,ON,,R$,17.00,17.28,16.50,16.99,17.00,17.00,17.40,00013,000000000000000252,4282.42,0.00,0,9999-12-31,0000001,0.00,BRSANBACNOR8,142
01,2017-11-24,02,SANB4,010,SANTANDER BR,PN,,R$,12.86,12.90,12.70,12.78,12.90,12.90,12.94,00093,000000000000030200,385963.00,0.00,0,9999-12-31,0000001,0.00,BRSANBACNPR5,142
01,2017-11-24,96,SANB4F,020,SANTANDER BR,PN,,R$,12.51,12.95,12.51,12.73,12.80,12.80,12.90,00009,000000000000000233,2967.77,0.00,0,9999-12-31,0000001,0.00,BRSANBACNPR5,142
01,2017-11-24,02,SAPR11,010,SANEPAR,UNT     N2,,R$,60.00,60.17,59.52,59.83,59.61,59.61,60.00,01056,000000000000240500,14390587.00,0.00,0,9999-12-31,0000001,0.00,BRSAPRCDAM13,100
01,2017-11-24,96,SAPR11F,020,SANEPAR,UNT     N2,,R$,60.98,60.98,59.45,59.85,59.52,59.52,60.50,00101,000000000000002728,163272.13,0.00,0,9999-12-31,0000001,0.00,BRSAPRCDAM13,100
01,2017-11-24,02,SAPR3,010,SANEPAR,ON      N2,,R$,11.90,11.94,11.50,11.72,11.80,11.70,11.80,00076,000000000000046100,540612.00,0.00,0,9999-12-31,0000001,0.00,BRSAPRACNOR9,141
01,2017-11-24,96,SAPR3F,020,SANEPAR,ON      N2,,R$,11.75,11.98,11.75,11.82,11.98,9.00,11.98,00002,000000000000000040,472.99,0.00,0,9999-12-31,0000001,0.00,BRSAPRACNOR9,141
01,2017-11-24,02,SAPR4,010,SANEPAR,PN      N2,,R$,12.08,12.13,11.93,12.04,11.99,11.99,12.00,03092,000000000000894700,10778262.00,0.00,0,9999-12-31,0000001,0.00,BRSAPRACNPR6,141
01,2017-11-24,96,SAPR4F,020,SANEPAR,PN      N2,,R$,12.10,12.12,11.91,12.02,11.99,11.96,12.02,00068,000000000000002252,27081.53,0.00,0,9999-12-31,0000001,0.00,BRSAPRACNPR6,141
01,2017-11-24,82,SAPRX50,080,SAPRE,PN      N2,000,R$,0.18,0.28,0.16,0.19,0.25,0.12,0.25,00015,000000000000014800,2910.00,10.82,0,2017-12-18,0000001,0.00,BRSAPRACNPR6,141
01,2017-11-24,82,SAPRX60,080,SAPRE,PN      N2,000,R$,0.19,0.19,0.02,0.15,0.02,0.04,0.15,00006,000000000000001800,283.00,10.57,0,2017-12-18,0000001,0.00,BRSAPRACNPR6,141
01,2017-11-24,02,SBSP3,010,SABESP,ON      NM,,R$,33.45,33.50,32.91,33.34,33.30,33.30,33.38,06119,000000000001903300,63472968.00,0.00,0,9999-12-31,0000001,0.00,BRSBSPACNOR5,154
01,2017-11-24,96,SBSP3F,020,SABESP,ON      NM,,R$,33.01,33.50,32.54,33.11,33.00,33.00,33.65,00055,000000000000001630,53971.80,0.00,0,9999-12-31,0000001,0.00,BRSBSPACNOR5,154
01,2017-11-24,62,SBSP3T,030,SABESP,ON      NM,032,R$,33.67,33.68,33.67,33.67,33.68,0.00,0.00,00002,000000000000001500,50519.98,0.00,0,9999-12-31,0000001,0.00,BRSBSPACNOR5,154
01,2017-11-24,02,SBUB34,010,STARBUCKS,DRN ED,,R$,183.69,183.69,183.69,183.69,183.69,0.00,0.00,00001,000000000000000300,55107.00,0.00,0,9999-12-31,0000001,0.00,BRSBUBBDR005,119
01,2017-11-24,96,SBUB34F,020,STARBUCKS,DRN ED,,R$,182.75,182.75,182.75,182.75,182.75,0.00,0.00,00001,000000000000000032,5848.00,0.00,0,9999-12-31,0000001,0.00,BRSBUBBDR005,119
01,2017-11-24,02,SCAR3,010,SAO CARLOS,ON      NM,,R$,38.59,39.60,38.00,39.46,39.60,38.35,39.93,00035,000000000000018600,734112.00,0.00,0,9999-12-31,0000001,0.00,BRSCARACNOR7,125
01,2017-11-24,96,SCAR3F,020,SAO CARLOS,ON      NM,,R$,37.10,38.70,37.10,37.80,38.70,38.01,40.00,00004,000000000000000116,4385.44,0.00,0,9999-12-31,0000001,0.00,BRSCARACNOR7,125
01,2017-11-24,12,SCPF11,010,FII SCP,CI,,R$,12.80,12.80,12.80,12.80,12.80,12.72,12.80,00003,000000000000001204,15411.20,0.00,0,9999-12-31,0000001,0.00,BRSCPFCTF003,233
01,2017-11-24,12,SDIL11,010,FII SDI LOG,CI,,R$,97.00,97.00,96.00,96.29,96.98,96.50,96.99,00016,000000000000000502,48339.50,0.00,0,9999-12-31,0000001,0.00,BRSDILCTF004,159
01,2017-11-24,02,SEDU3,010,SOMOS EDUCA,ON      NM,,R$,18.02,18.23,18.00,18.04,18.00,17.50,18.00,00014,000000000000002600,46910.00,0.00,0,9999-12-31,0000001,0.00,BRSEDUACNOR1,100
01,2017-11-24,96,SEDU3F,020,SOMOS EDUCA,ON      NM,,R$,18.13,18.13,18.00,18.08,18.00,0.00,20.10,00005,000000000000000054,976.50,0.00,0,9999-12-31,0000001,0.00,BRSEDUACNOR1,100
01,2017-11-24,02,SEER3,010,SER EDUCA,ON      NM,,R$,29.97,30.02,29.20,29.61,29.46,29.46,29.49,02453,000000000000427100,12650387.00,0.00,0,9999-12-31,0000001,0.00,BRSEERACNOR5,109
01,2017-11-24,96,SEER3F,020,SER EDUCA,ON      NM,,R$,29.84,29.96,29.32,29.65,29.33,29.25,30.10,00034,000000000000001211,35907.46,0.00,0,9999-12-31,0000001,0.00,BRSEERACNOR5,109
01,2017-11-24,62,SEER3T,030,SER EDUCA,ON      NM,060,R$,29.87,29.88,29.87,29.87,29.88,0.00,0.00,00002,000000000000004000,119502.92,0.00,0,9999-12-31,0000001,0.00,BRSEERACNOR5,109
01,2017-11-24,02,SGPS3,010,SPRINGS,ON      NM,,R$,11.04,11.05,10.91,10.96,10.98,10.88,10.98,00089,000000000000030700,336579.00,0.00,0,9999-12-31,0000001,0.00,BRSGPSACNOR4,104
01,2017-11-24,02,SHOW3,010,TIME FOR FUN,ON      NM,,R$,8.12,8.28,8.05,8.16,8.20,8.18,8.20,00195,000000000000038700,316060.00,0.00,0,9999-12-31,0000001,0.00,BRSHOWACNOR7,103
01,2017-11-24,96,SHOW3F,020,TIME FOR FUN,ON      NM,,R$,8.20,8.97,8.01,8.56,8.97,7.80,8.97,00010,000000000000000127,1087.60,0.00,0,9999-12-31,0000001,0.00,BRSHOWACNOR7,103
01,2017-11-24,12,SHPH11,010,FII HIGIENOP,CI,,R$,915.00,919.00,915.00,918.88,919.00,910.00,919.00,00005,000000000000000070,64322.00,0.00,0,9999-12-31,0000001,0.00,BRSHPHCTF008,273
01,2017-11-24,02,SHUL4,010,SCHULZ,PN  EJ,,R$,6.85,6.95,6.85,6.88,6.89,6.85,6.89,00154,000000000000028900,198874.00,0.00,0,9999-12-31,0000001,0.00,BRSHULACNPR4,130
01,2017-11-24,62,SHUL4T,030,SCHULZ,PN  EJ,122,R$,7.04,7.05,7.04,7.04,7.05,0.00,0.00,00002,000000000000000200,1408.34,0.00,0,9999-12-31,0000001,0.00,BRSHULACNPR4,130
01,2017-11-24,02,SLCE3,010,SLC AGRICOLA,ON      NM,,R$,22.84,23.05,22.62,22.78,22.62,22.62,22.63,00794,000000000000107700,2454218.00,0.00,0,9999-12-31,0000001,0.00,BRSLCEACNOR2,111
01,2017-11-24,96,SLCE3F,020,SLC AGRICOLA,ON      NM,,R$,23.20,23.20,22.77,22.87,22.78,22.00,22.86,00013,000000000000000459,10498.82,0.00,0,9999-12-31,0000001,0.00,BRSLCEACNOR2,111
01,2017-11-24,62,SLCE3T,030,SLC AGRICOLA,ON      NM,017,R$,22.74,22.75,22.69,22.72,22.70,0.00,0.00,00004,000000000000004700,106821.57,0.00,0,9999-12-31,0000001,0.00,BRSLCEACNOR2,111
01,2017-11-24,02,SLED3,010,SARAIVA LIVR,ON      N2,,R$,4.45,4.45,4.45,4.45,4.45,4.12,4.45,00009,000000000000006700,29815.00,0.00,0,9999-12-31,0000001,0.00,BRSLEDACNOR0,154
01,2017-11-24,96,SLED3F,020,SARAIVA LIVR,ON      N2,,R$,4.45,4.45,4.45,4.45,4.45,4.00,5.99,00001,000000000000000003,13.35,0.00,0,9999-12-31,0000001,0.00,BRSLEDACNOR0,154
01,2017-11-24,02,SLED4,010,SARAIVA LIVR,PN      N2,,R$,4.04,4.11,3.80,3.89,3.80,3.79,3.80,00171,000000000000249500,971839.00,0.00,0,9999-12-31,0000001,0.00,BRSLEDACNPR7,153
01,2017-11-24,96,SLED4F,020,SARAIVA LIVR,PN      N2,,R$,4.06,4.09,3.96,4.06,3.96,4.04,4.10,00003,000000000000000110,446.80,0.00,0,9999-12-31,0000001,0.00,BRSLEDACNPR7,153
01,2017-11-24,14,SMAL11,010,ISHARES SMAL,CI,,R$,78.20,78.44,77.50,78.15,78.41,76.61,78.41,00154,000000000000016090,1257455.80,0.00,0,9999-12-31,0000001,0.00,BRSMALCTF002,100
01,2017-11-24,02,SMLS3,010,SMILES,ON      NM,,R$,82.04,83.45,80.68,82.18,83.22,82.80,83.22,02877,000000000000511400,42029449.00,0.00,0,9999-12-31,0000001,0.00,BRSMLSACNOR1,100
01,2017-11-24,96,SMLS3F,020,SMILES,ON      NM,,R$,83.00,83.54,81.57,82.15,83.54,80.15,83.54,00059,000000000000001496,122899.42,0.00,0,9999-12-31,0000001,0.00,BRSMLSACNOR1,100
01,2017-11-24,02,SMTO3,010,SAO MARTINHO,ON      NM,,R$,18.05,18.05,17.74,17.80,17.75,17.75,17.85,02443,000000000000483400,8607847.00,0.00,0,9999-12-31,0000001,0.00,BRSMTOACNOR3,113
01,2017-11-24,96,SMTO3F,020,SAO MARTINHO,ON      NM,,R$,18.95,18.95,17.76,17.95,17.87,17.75,17.87,00035,000000000000000672,12067.35,0.00,0,9999-12-31,0000001,0.00,BRSMTOACNOR3,113
01,2017-11-24,02,SNSL3,010,SENIOR SOL,ON      NM,,R$,28.50,28.50,26.83,27.66,27.40,27.40,27.79,00073,000000000000011000,304263.00,0.00,0,9999-12-31,0000001,0.00,BRSNSLACNOR9,109
01,2017-11-24,96,SNSL3F,020,SENIOR SOL,ON      NM,,R$,27.31,27.75,27.31,27.59,27.43,27.44,29.99,00006,000000000000000101,2786.82,0.00,0,9999-12-31,0000001,0.00,BRSNSLACNOR9,109
01,2017-11-24,96,SNSY5F,020,SANSUY,PNA,,R$,22.98,22.98,22.98,22.98,22.98,21.50,22.98,00002,000000000000000004,91.92,0.00,0,9999-12-31,0000001,0.00,BRSNSYACNPA5,110
01,2017-11-24,02,SPRI3,010,SPRINGER,ON,,R$,9.15,9.15,9.15,9.15,9.15,9.15,12.00,00001,000000000000000100,915.00,0.00,0,9999-12-31,0000001,0.00,BRSPRIACNOR2,144
01,2017-11-24,12,SPTW11,010,FII SP DOWNT,CI,,R$,74.99,75.40,74.80,74.98,75.01,75.01,75.25,00039,000000000000004258,319299.29,0.00,0,9999-12-31,0000001,0.00,BRSPTWCTF002,156
01,2017-11-24,14,SPXI11,010,IT NOW SPXI,CI,,R$,86.51,86.51,86.51,86.51,86.51,0.00,0.00,00002,000000000000000020,1730.20,0.00,0,9999-12-31,0000001,0.00,BRSPXICTF003,100
01,2017-11-24,02,SSBR3,010,SIERRABRASIL,ON      NM,,R$,26.49,26.98,25.51,25.99,25.51,25.51,26.02,00253,000000000000039400,1024166.00,0.00,0,9999-12-31,0000001,0.00,BRSSBRACNOR1,107
01,2017-11-24,96,SSBR3F,020,SIERRABRASIL,ON      NM,,R$,24.90,26.19,24.90,24.97,25.02,25.70,26.28,00006,000000000000000257,6418.47,0.00,0,9999-12-31,0000001,0.00,BRSSBRACNOR1,107
01,2017-11-24,02,STBP3,010,SANTOS BRP,ON      NM,,R$,3.41,3.48,3.41,3.45,3.48,3.45,3.48,00677,000000000000206700,714906.00,0.00,0,9999-12-31,0000001,0.00,BRSTBPACNOR3,114
01,2017-11-24,96,STBP3F,020,SANTOS BRP,ON      NM,,R$,3.44,3.45,3.44,3.44,3.45,3.01,3.47,00005,000000000000000080,275.50,0.00,0,9999-12-31,0000001,0.00,BRSTBPACNOR3,114
01,2017-11-24,02,SULA11,010,SUL AMERICA,UNT     N2,,R$,18.40,18.44,17.89,18.15,18.08,18.04,18.08,03784,000000000000760000,13799379.00,0.00,0,9999-12-31,0000001,0.00,BRSULACDAM12,132
01,2017-11-24,96,SULA11F,020,SUL AMERICA,UNT     N2,,R$,18.20,18.40,18.00,18.11,18.08,17.99,18.08,00024,000000000000000572,10360.55,0.00,0,9999-12-31,0000001,0.00,BRSULACDAM12,132
01,2017-11-24,96,SULA3F,020,SUL AMERICA,ON      N2,,R$,7.00,7.00,7.00,7.00,7.00,5.50,7.00,00002,000000000000000015,105.00,0.00,0,9999-12-31,0000001,0.00,BRSULAACNOR2,132
01,2017-11-24,02,SUZB3,010,SUZANO PAPEL,ON      NM,,R$,19.42,19.61,19.08,19.35,19.35,19.35,19.41,06360,000000000002033300,39354167.00,0.00,0,9999-12-31,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,96,SUZB3F,020,SUZANO PAPEL,ON      NM,,R$,19.49,19.77,19.19,19.49,19.36,19.36,19.55,00052,000000000000001531,29845.33,0.00,0,9999-12-31,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,78,SUZBA23,070,SUZB  FM,ON      NM,000,R$,0.20,0.22,0.19,0.20,0.22,0.00,0.00,00010,000000000000038000,7904.00,23.00,0,2018-01-15,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,78,SUZBA49,070,SUZB  FM,ON      NM,000,R$,1.25,1.25,1.15,1.19,1.21,0.00,0.00,00017,000000000000064600,77330.00,19.50,0,2018-01-15,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,78,SUZBB89,070,SUZB,ON      NM,000,R$,2.00,2.00,2.00,2.00,2.00,0.00,0.00,00001,000000000000000500,1000.00,19.00,0,2018-02-19,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,78,SUZBL10,070,SUZB  FM,ON      NM,000,R$,0.61,0.61,0.51,0.56,0.59,0.00,0.00,00004,000000000000015200,8626.00,20.15,0,2017-12-18,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,78,SUZBL11,070,SUZB  FM,ON      NM,000,R$,0.19,0.20,0.19,0.19,0.20,0.00,0.00,00008,000000000000030400,5852.00,21.65,0,2017-12-18,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,78,SUZBL89,070,SUZB  FM,ON      NM,000,R$,0.84,0.85,0.67,0.76,0.77,0.00,0.00,00005,000000000000019000,14554.00,19.65,0,2017-12-18,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,78,SUZBL9,070,SUZB  FM,ON      NM,000,R$,1.04,1.13,0.91,1.01,1.02,0.00,0.00,00096,000000000000356000,360474.00,19.15,0,2017-12-18,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,82,SUZBM19,080,SUZBE  FM,ON      NM,000,R$,0.95,0.95,0.94,0.94,0.94,0.00,0.00,00006,000000000000022800,21546.00,19.00,0,2018-01-15,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,82,SUZBM49,080,SUZBE  FM,ON      NM,000,R$,1.17,1.17,1.17,1.17,1.17,0.00,0.00,00002,000000000000007600,8892.00,19.50,0,2018-01-15,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,82,SUZBX29,080,SUZBE  FM,ON      NM,000,R$,0.92,0.92,0.90,0.90,0.90,0.00,0.00,00015,000000000000057000,51414.00,19.40,0,2017-12-18,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,82,SUZBX39,080,SUZBE  FM,ON      NM,000,R$,1.19,1.19,1.13,1.16,1.13,0.00,0.00,00010,000000000000034600,40352.00,19.90,0,2017-12-18,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,82,SUZBX88,080,SUZBE  FM,ON      NM,000,R$,0.65,0.65,0.65,0.65,0.65,0.00,0.00,00001,000000000000003800,2470.00,18.90,0,2017-12-18,0000001,0.00,BRSUZBACNOR0,121
01,2017-11-24,02,TAEE11,010,TAESA,UNT EDJ N2,,R$,20.70,21.35,20.58,21.09,21.15,21.15,21.20,07995,000000000040190600,847837193.00,0.00,0,9999-12-31,0000001,0.00,BRTAEECDAM10,118
01,2017-11-24,96,TAEE11F,020,TAESA,UNT EDJ N2,,R$,20.98,21.31,20.64,20.98,21.01,21.01,21.29,00072,000000000000002168,45491.19,0.00,0,9999-12-31,0000001,0.00,BRTAEECDAM10,118
01,2017-11-24,62,TAEE11T,030,TAESA,UNT EDJ N2,060,R$,21.02,21.34,21.02,21.30,21.34,0.00,0.00,00004,000000000000011000,234371.46,0.00,0,9999-12-31,0000001,0.00,BRTAEECDAM10,118
01,2017-11-24,02,TAEE3,010,TAESA,ON  EDJ N2,,R$,7.00,7.05,7.00,7.02,7.03,7.01,7.10,00007,000000000000000700,4916.00,0.00,0,9999-12-31,0000001,0.00,BRTAEEACNOR9,118
01,2017-11-24,96,TAEE3F,020,TAESA,ON  EDJ N2,,R$,7.00,7.20,7.00,7.10,7.20,7.00,7.30,00003,000000000000000030,213.00,0.00,0,9999-12-31,0000001,0.00,BRTAEEACNOR9,118
01,2017-11-24,02,TAEE4,010,TAESA,PN  EDJ N2,,R$,7.00,7.20,6.97,7.00,7.15,7.00,7.19,00020,000000000000007500,52515.00,0.00,0,9999-12-31,0000001,0.00,BRTAEEACNPR6,118
01,2017-11-24,96,TAEE4F,020,TAESA,PN  EDJ N2,,R$,7.00,7.05,7.00,7.02,7.05,7.05,7.10,00002,000000000000000040,281.00,0.00,0,9999-12-31,0000001,0.00,BRTAEEACNPR6,118
01,2017-11-24,62,TAEE4T,030,TAESA,PN  EDJ N2,122,R$,7.13,7.14,7.13,7.13,7.14,0.00,0.00,00002,000000000000000200,1426.76,0.00,0,9999-12-31,0000001,0.00,BRTAEEACNPR6,118
01,2017-11-24,12,TBOF11,010,FII TBOFFICE,CI  ER,,R$,72.75,73.09,72.10,72.40,72.95,72.88,72.95,00042,000000000000001524,110349.01,0.00,0,9999-12-31,0000001,0.00,BRTBOFCTF006,153
01,2017-11-24,08,TCNO3,010,TECNOSOLO,ON,,R$,2.32,2.55,2.26,2.36,2.37,2.37,2.55,00021,000000000000024900,58855.00,0.00,0,9999-12-31,0000001,0.00,BRTCNOACNOR5,159
01,2017-11-24,96,TCNO3F,020,TECNOSOLO,ON,,R$,2.55,2.56,2.55,2.55,2.56,2.30,2.56,00002,000000000000000040,102.39,0.00,0,9999-12-31,0000001,0.00,BRTCNOACNOR5,159
01,2017-11-24,08,TCNO4,010,TECNOSOLO,PN,,R$,2.43,2.54,2.42,2.45,2.52,2.46,2.52,00027,000000000000053100,130624.00,0.00,0,9999-12-31,0000001,0.00,BRTCNOACNPR2,159
01,2017-11-24,02,TCSA3,010,TECNISA,ON      NM,,R$,2.08,2.10,2.02,2.04,2.04,2.04,2.05,01741,000000000002098500,4300446.00,0.00,0,9999-12-31,0000001,0.00,BRTCSAACNOR3,111
01,2017-11-24,96,TCSA3F,020,TECNISA,ON      NM,,R$,2.05,2.05,2.03,2.04,2.04,2.01,2.05,00005,000000000000000267,544.96,0.00,0,9999-12-31,0000001,0.00,BRTCSAACNOR3,111
01,2017-11-24,62,TCSA3T,030,TECNISA,ON      NM,027,R$,2.08,2.09,2.08,2.08,2.09,0.00,0.00,00002,000000000000005000,10424.52,0.00,0,9999-12-31,0000001,0.00,BRTCSAACNOR3,111
01,2017-11-24,62,TCSA3T,030,TECNISA,ON      NM,060,R$,2.08,2.09,2.07,2.07,2.08,0.00,0.00,00004,000000000000215000,445793.99,0.00,0,9999-12-31,0000001,0.00,BRTCSAACNOR3,111
01,2017-11-24,62,TCSA3T,030,TECNISA,ON      NM,090,R$,2.09,2.10,2.07,2.08,2.08,0.00,0.00,00006,000000000000005000,10407.93,0.00,0,9999-12-31,0000001,0.00,BRTCSAACNOR3,111
